"","FLAG","Avg.min.between.sent.tnx","Avg.min.between.received.tnx","Time.Diff.between.first.and.last..Mins.","Sent.tnx","Received.Tnx","Number.of.Created.Contracts","Unique.Received.From.Addresses","Unique.Sent.To.Addresses","min.value.received","max.value.received","avg.val.received","min.val.sent","max.val.sent","avg.val.sent","max.val.sent.to.contract","total.Ether.sent","total.ether.received","Total.ERC20.tnxs","ERC20.total.Ether.received","ERC20.total.ether.sent","ERC20.total.Ether.sent.contract","ERC20.uniq.sent.addr","ERC20.uniq.rec.addr","ERC20.uniq.sent.addr.1","ERC20.uniq.rec.contract.addr","ERC20.min.val.rec","ERC20.max.val.rec","ERC20.avg.val.rec","ERC20.min.val.sent","ERC20.max.val.sent","ERC20.avg.val.sent","ERC20.uniq.sent.token.name","ERC20.uniq.rec.token.name"
"6649",0,33.81,0,101.42,3,1,0,1,3,101,101,101,0.001,96.198573,33.666163,0,100.998488,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6650",0,0,16050.84,192610.03,0,12,1,9,0,0,7.27,2.991827,0,0,0,0,0,35.90192075,2,1.108423004,0,0,0,2,0,2,0.33882,0.769603,0.554212,0,0,0,0,2
"6651",0,3.86,13229.18,105864.35,8,8,0,4,1,0.1,200,40.260601,0.097311,199.998242,40.258698,0,322.0695813,322.0848067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6652",0,9646.79,2258.18,90723.43,8,6,0,3,6,0.001,156.8787,43.132683,0,190.11,32.32625,0,258.61,258.7961,9,57.04494567,3.38e-05,0,1,6,0,7,0,46.670832,8.149278,0,3.4e-05,1.7e-05,1,7
"6653",0,4.31,18491.47,73983.1,4,4,0,2,4,0.063985,1.838791,0.515606,0.063513,1.83831,0.514998,0,2.059993377,2.062422739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6654",0,14803.05,91952.89,518976.65,4,5,0,4,2,0.01,0.351321,0.107082,0,0,0,0,0,0.535409552,19,6305.173901,31.77470431,0,3,10,0,12,0,3778.039,420.344927,0.037354,28,7.943676,2,12
"6655",0,11275.16,5382.7,945359.7,70,29,0,14,26,0.01,26.89,6.84613,0,25,2.938219,0,205.6753,198.5377702,40,297541.4243,285207.4242,0,7,12,0,10,0,135833,14877.07121,20,135833,14260.37121,5,10
"6656",0,219.19,2649.67,1000269.75,260,356,0,3,257,0.010027,0.988385,0.051956,0.001,0.987944,0.070698,0,18.38149636,18.49636825,1,100,0,0,0,1,0,1,100,100,100,0,0,0,0,1
"6657",0,0,0,83.92,1,1,0,1,1,14,14,14,13.9978,13.9978,13.9978,0,13.9978,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6658",0,162.88,0.48,327.22,2,3,0,3,2,8.764396,65.123151,33.666667,0.12,100.879016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6659",0,23414.41,15955.35,736417.52,26,8,0,5,10,0.758034,33.99,14.932481,0.827243,37,7.8763,0,204.7837956,119.4598509,12,1322.499249,0,0,0,9,0,12,0,721.66481,110.208271,0,0,0,0,12
"6660",0,5092.91,7242.02,388975.43,65,8,0,5,16,0.0337,16.03,2.857855,0,3.848,1.668123,0,108.428,22.86283905,24,103655.276,96154.79,0,4,7,0,9,0,30000,6910.351733,0,90000,10683.86556,7,9
"6661",0,0,2100.85,228993.17,0,109,1,4,0,0,0.746628,0.203254,0,0,0,0,0,22.15464076,2,1.268311078,0,0,0,2,0,2,0.261238,1.007074,0.634156,0,0,0,0,2
"6662",0,0,74822.5,254274.32,1,3,0,3,1,0.003025,0.49425,0.180334,0.535001,0.535001,0.535001,0,0.53500134,0.541001344,4,135.9018296,0,0,0,4,0,4,0,125.105081,33.975457,0,0,0,0,4
"6663",0,19257.99,5972.22,210496.53,10,3,0,1,4,0.862985,1.309317,1.138297,0,1.3,0.560559,0,5.605588478,3.41489215,13,3802.925607,3718.000007,0,2,5,0,4,0,3718.9256,475.365701,0,3718,743.600001,2,4
"6664",0,892.69,29766.53,460780.98,16,15,0,3,10,1.995,4895,928.249167,0.000216,4894.998606,870.232928,0,13923.72685,13923.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6665",0,97.07,2947.39,882476.78,225,292,0,37,3,0.5,260.772,32.728985,0.002895,369.879937,42.585612,0,9581.762624,9556.86369,2,1e-12,0,0,0,2,0,2,0,0,0,0,0,0,0,2
"6666",0,11496.97,50034.5,257622.88,5,4,0,4,4,0.01073,0.627693,0.314182,0,1.1818,0.248726,0,1.243630976,1.25672667,3,833.5376754,833.53,0,1,1,0,1,106.734276,726.803399,416.768838,833.53,833.53,833.53,1,1
"6667",0,0,2984.33,319323.23,0,107,1,4,0,0,0.388358,0.19452,0,0,0,0,0,20.81362812,2,1.122202807,0,0,0,2,0,2,0.265553,0.85665,0.561101,0,0,0,0,2
"6668",0,0,1876.55,198914.1,0,106,1,3,0,0,0.790498,0.342271,0,0,0,0,0,36.28076216,2,1.551676767,0,0,0,2,0,2,0.748109,0.803567,0.775838,0,0,0,0,2
"6669",0,103.93,693.59,654729.17,814,822,0,5,2,0.200019,63,1.33677,0,62.998624,1.375935,0,1120.010773,1098.825088,3,1839.15,1823.15,0,1,2,0,2,16,1823.15,919.575,1823.15,1823.15,1823.15,1,2
"6670",0,156.52,0,313.03,2,1,0,1,2,101,101,101,2,98.999016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6671",0,8.49,0,16.98,2,1,0,1,2,28.09,28.09,28.09,5.638538,22.450454,14.044496,0,28.088992,28.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6672",0,163.95,0,327.9,2,2,0,2,2,45.38084,55.61916,50.5,0.05,100.949016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6673",0,167108.08,29194.06,888903.23,2,19,0,9,2,0.01,50.9,7.553198,0.009519,3,1.50476,0,3.009519483,143.5107573,15,5395.968179,0,0,0,11,0,15,0,2824.548364,359.731212,0,0,0,0,15
"6674",0,0,30234.49,60468.98,0,2,1,2,0,0,138.706,69.353,0,0,0,0,0,138.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6675",0,0,6631.55,198946.48,0,30,1,3,0,0,1.001102,0.869464,0,0,0,0,0,26.08390532,2,0.588577767,0,0,0,2,0,2,0.211803,0.376775,0.294289,0,0,0,0,2
"6676",0,0,2139.2,226755.17,0,106,1,3,0,0,1.295565,0.528446,0,0,0,0,0,56.01532746,2,1.098530191,0,0,0,2,0,2,0.146886,0.951644,0.549265,0,0,0,0,2
"6677",0,4023.23,3397.59,1003591.43,165,100,0,33,65,0.005,24.9501,3.423775,0,41,2.122611,0,350.2308,342.3774857,118,3635807.508,2543639.561,0,22,45,0,45,0,1e+06,53467.75747,0,792000,50872.79122,20,45
"6678",0,17881.67,3928.13,257789.48,12,11,0,9,5,0.052291,12.952204,3.546222,0,13.051497,5.071187,0,60.85424221,39.00844597,8,770.920428,8.06e-08,0,1,6,0,5,0,768.055594,128.486738,0,0,0,1,5
"6679",0,855.88,485.5,32498.45,34,7,0,7,30,10,300,86.655714,1.7,18.795,17.840286,0,606.5697239,606.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6680",0,161.34,0.84,324.37,2,2,0,2,2,47.904668,53.095332,50.5,0.066083,100.932933,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6681",0,1290.46,141914.83,1006308.42,10,7,0,7,8,0.015546,26.455026,7.594867,0.000397,26.454606,5.31603,0,53.16030383,53.16407243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6682",0,0,16.07,90.02,1,2,0,2,1,0.01,0.6064,0.3082,0.613356,0.613356,0.613356,0,0.61335578,0.6164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6683",0,20,0,60,3,1,0,1,3,101,101,101,0.5,97.448275,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6684",0,1.31,12358.17,111235.4,9,9,0,1,3,0.104079,1.007809,0.390046,0.103239,1.007179,0.389112,0,3.502009624,3.510409624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6685",0,0,0,533.75,1,1,0,1,1,3.989,3.989,3.989,3.98817,3.98817,3.98817,0,3.988170227,3.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6686",0,0,9495.79,161428.38,0,17,1,6,0,0,28.36,6.850245,0,0,0,0,0,116.4541597,1,1.287871946,0,0,0,1,0,1,1.287872,1.287872,1.287872,0,0,0,0,1
"6687",0,308.05,2352.44,17391.2,3,7,0,1,2,0.005,4.995,3.71,0.01,25.948677,8.656226,0,25.968677,25.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6688",0,0,0,19.92,1,1,0,1,1,4,4,4,3.999496,3.999496,3.999496,0,3.999496,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6689",0,1.17,0.42,4.33,3,2,0,2,3,825.063458,1175.936542,1000.5,1,1570.155872,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6690",0,1.86,13808.87,41432.18,3,3,0,1,3,0.09,9.731107,3.388702,0.089562,9.73067,3.388253,0,10.16476004,10.1661074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6691",0,0,2160.52,229015.3,0,106,1,4,0,0,0.416846,0.189138,0,0,0,0,0,20.0486319,2,1.126354796,0,0,0,2,0,2,0.257138,0.869217,0.563177,0,0,0,0,2
"6692",0,2.97,51113.03,102232,2,2,0,2,2,0.200664,0.945,0.572832,0.200244,0.944528,0.572386,0,1.144772693,1.145664329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6693",0,8.37,17.18,85673.7,9774,226,0,5,436,0.04,415.754651,93.656029,0.000522,400,2.523318,0,24662.91081,21166.26252,163,3481374033,100.0731487,0,2,111,0,117,0,1553026016,21758587.71,0.024257,100,33.357716,2,114
"6694",0,0,5175.88,414594.87,1,80,0,2,1,0.009559,0.199288,0.048307,0.01,0.01,0.01,0,0.01,3.86458835,10,469.6441772,0,0,0,7,0,10,0,403.783773,46.964418,0,0,0,0,10
"6695",0,0,8099.5,226785.9,0,28,1,6,0,0,12.549674,5.123698,0,0,0,0,0,143.4635399,2,3.505136262,0,0,0,2,0,2,0.414415,3.090721,1.752568,0,0,0,0,2
"6696",0,2.18,0,8.72,4,2,0,2,4,643.745408,1357.254592,1000.5,0.001078,1596.338876,500.249528,0,2000.998113,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6697",0,0,3753.81,198952.03,0,53,1,6,0,0,1.04823,0.466382,0,0,0,0,0,24.71822898,1,0.301530253,0,0,0,1,0,1,0.30153,0.30153,0.30153,0,0,0,0,1
"6698",0,19.01,2203.71,478910.67,153,216,0,2,2,0.010065,0.207138,0.092512,0.013783,3.053957,0.130105,0,19.90599085,19.98262024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6699",0,6.94,0,20.83,3,2,0,2,3,511.182454,1489.817546,1000.5,1.144326,1385.034678,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6700",0,27016.12,44867.83,719316.67,15,7,0,6,14,0.1,9.999531,2.202898,0,3.284002,1.027493,0,15.41239677,15.42028649,15,47648.50562,2929.488419,0,2,8,0,7,0,13541.36305,3665.269663,0.49478,2928.993639,1464.74421,2,7
"6701",0,74.49,2116.73,1065445.7,294,493,0,2,3,0.051827,0.52,0.102855,0.051701,5.209867,0.172107,0,50.59959923,50.70739886,5,123.0201047,0,0,0,5,0,5,0,117.945624,24.604021,0,0,0,0,5
"6702",0,25.38,0.21,76.57,3,2,0,2,3,36.724972,64.275028,50.5,0.03566,94.859509,33.666163,0,100.998488,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6703",0,164.01,0.82,329.65,2,2,0,2,2,45.25167,55.74833,50.5,0.569337,100.429637,50.499487,0,100.9989738,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6704",0,56.74,4439.1,1024937.92,226,228,0,16,1,0.047282,1.377508,0.088458,0.046167,1.37551,0.088148,0,19.92137205,20.16846208,1,100,0,0,0,1,0,1,100,100,100,0,0,0,0,1
"6705",0,111.84,110037.47,991455.63,10,9,0,9,9,0.008892,0.24933,0.07294,0.001424,0.257915,0.064951,0,0.64950791,0.65645899,1,0,100,0,1,0,0,0,0,0,0,100,100,100,1,0
"6706",0,0,0,1462.92,1,1,0,1,1,0.15,0.15,0.15,0.14958,0.14958,0.14958,0,0.14957998,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6707",0,16.47,36.42,158.65,3,3,0,1,1,0.045,0.495,0.265,0.04458,0.49438,0.264513,0,0.79354,0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6708",0,0,5178.47,15535.4,0,3,1,2,0,50,68.1,62.033333,0,0,0,0,0,186.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6709",0,2377.19,15985.1,674650.17,35,37,0,1,3,0.138171,0.87377,0.266134,0.244622,1.00694,0.280925,0,9.83237146,9.84697171,1,7.77e-16,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"6710",0,89.67,1174.39,340152.37,87,283,0,2,1,0.200064,5.5,0.29267,0.541968,5.498723,0.951129,0,82.74824872,82.82547164,1,53.37107162,0,0,0,1,0,1,53.371072,53.371072,53.371072,0,0,0,0,1
"6711",0,551.13,420.03,37375.12,48,26,0,5,36,0.027247,3.709576,0.61351,0,3.498236,0.331702,0,15.92170722,15.95126937,46,3906.701384,3906.598908,0,13,3,0,2,0.102475,668.690255,118.38489,85.540407,668.690255,300.507608,1,2
"6712",0,204.82,72.46,279917.27,34,3767,0,3669,34,0.001579,5.326195,0.021945,0.20927,7.637608,2.430863,0,82.64933236,82.66668407,1,0.178656899,0,0,0,1,0,1,0.178657,0.178657,0.178657,0,0,0,0,1
"6713",0,483.29,193544.81,972073.7,9,5,0,4,6,3e-05,27.8527,6.565054,0.001336,27.713262,3.647014,0,32.82312471,32.82527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6714",0,0,2650.9,548737.1,0,207,1,8,0,0,10.695,0.753735,0,0,0,0,0,156.0231837,2,1.211128731,0,0,0,2,0,2,0.162611,1.048517,0.605564,0,0,0,0,2
"6715",0,159.14,0.36,319,2,2,0,2,2,45.241561,55.758439,50.5,2.0006,98.998416,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6716",0,0,0,16.75,1,1,0,1,1,0.010727,0.010727,0.010727,0.010107,0.010107,0.010107,0,0.01010715,0.01072715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6717",0,1564,7476.41,769536.5,14,100,0,1,5,0.200002,0.400645,0.207102,0,5.150746,1.464838,0,20.50772521,20.71016969,2,0.299660912,0,0,0,2,0,2,0.128526,0.171135,0.14983,0,0,0,0,2
"6718",0,25.96,8441.49,50804.7,6,6,0,6,1,0.873083,49.933169,19.884236,0.872336,49.927171,19.881834,0,119.2910057,119.3054144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6719",0,164.14,0.82,329.92,2,2,0,2,2,47.794696,53.205304,50.5,0.298296,100.700678,50.499487,0,100.9989738,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6720",0,1.72,8.2,74495.67,1163,8837,0,951,1,0.005067,999.989578,1.317106,10,10,10,0,11630,11639.26831,32,15675898.62,0,0,0,25,0,32,0,15610597,489871.8318,0,0,0,0,32
"6721",0,4.11,2467.48,1253070.92,501,507,0,2,1,0.010003,1.000787,0.255866,0.056001,0.999702,0.258428,0,129.4723251,129.7238316,2,0.01,100,0,1,1,0,1,0.01,0.01,0.01,100,100,100,1,1
"6722",0,30916.7,56552.11,375510.65,3,5,0,4,1,0.499124,3,1.89973,2,5,3.165667,0,9.497,9.49865248,1,0.188155712,0,0,0,1,0,1,0.188156,0.188156,0.188156,0,0,0,0,1
"6723",0,0,0,87387.97,1,1,0,1,1,100.14,100.14,100.14,100.13895,100.13895,100.13895,0,100.13895,100.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6724",0,5.54,22668.74,113376.93,6,5,0,3,6,14.99,830.4028,250.938519,14.98958,830.40238,209.114985,0,1254.689909,1254.692597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6725",0,0,1704.94,226756.72,0,133,1,2,0,0,0.907644,0.330873,0,0,0,0,0,44.00617511,2,1.401380993,0,0,0,2,0,2,0.632522,0.768859,0.70069,0,0,0,0,2
"6726",0,1710.28,1258.47,728812.33,263,222,0,29,71,0,2500.49916,108.095687,0,2444.99937,97.781214,0,25716.45923,23997.24244,295,8529077.762,8508703.727,0,17,53,0,51,0,2759814.005,43515.70287,0,2049814.005,85946.50229,22,51
"6727",0,4.82,849.14,1337277.23,1563,1566,0,3,1,0.181658,9.9995,0.757407,0.198594,9.999175,0.758093,0,1184.899114,1186.099823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6728",0,0,129644.99,956166.15,1,5,0,3,1,0.001614,1.99,0.814934,0.1,0.1,0.1,0,0.1,4.0746685,11,323.2400475,0,0,0,10,0,11,0,265.904313,29.385459,0,0,0,0,11
"6729",0,1.48,4666.93,9336.82,2,2,0,2,1,0.388,2.074658,1.231329,0.387527,2.074106,1.230817,0,2.461633643,2.46265792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6730",0,21.68,0,65.03,3,1,0,1,3,101,101,101,1.563,76.868547,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6731",0,24.7,425.26,716780.37,1524,1597,0,4,1,0.009524,67.58,0.34912,0.006206,67.576643,0.375671,0,572.5219705,557.5444802,1,2.2894777,0,0,0,1,0,1,2.289478,2.289478,2.289478,0,0,0,0,1
"6732",0,8364.27,22249.36,1098915.1,17,43,0,11,17,0.01,7000,978.199868,0,28903.57479,2474.269105,0,42062.57479,42062.59433,35,59980.25284,1216.789506,0,1,28,0,30,0,27403.57679,1764.125083,1216.789506,1216.789506,1216.789506,1,30
"6733",0,21.02,0,63.05,3,1,0,1,3,101,101,101,5,70.0158,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6734",0,0,0,85419,1,1,0,1,1,0.527968,0.527968,0.527968,0.52746,0.52746,0.52746,0,0.52745966,0.52796786,1,0.039769864,0,0,0,1,0,1,0.03977,0.03977,0.03977,0,0,0,0,1
"6735",0,4081.17,1320.22,528267.82,122,23,0,8,21,0.00951,20.506353,7.113139,0,28,1.421021,0,173.3645131,163.6021926,47,10871233.59,1104023.392,0,4,16,0,24,0,4877996.371,350684.9544,1e-06,307000,69001.46202,7,24
"6736",0,8834.95,9957.68,650858.47,50,21,0,11,29,0.19,19.96,4.362374,0,44,1.99038,0,99.519,91.60985743,72,191579.9872,161129.4973,0,18,31,0,31,0,48000,4455.34854,0,48000,5556.189561,15,31
"6737",0,720.96,7971.6,1089020.13,51,132,0,2,1,0.060092,1.011134,0.246246,0.495509,1.02994,0.626948,0,31.97433363,32.50452039,4,367.106922,100,0,1,2,0,3,0,365,122.368974,100,100,100,1,3
"6738",0,161.55,0,323.1,2,1,0,1,2,101,101,101,25.911602,75.087372,50.499487,0,100.9989738,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6739",0,1557.75,18685.5,806614.35,38,40,0,8,1,0.090583,135.235902,6.637168,0.003711,135.235797,6.986016,0,265.4685946,265.486703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6740",0,0,733.91,228980.03,0,312,1,5,0,0,2.674058,0.916426,0,0,0,0,0,285.9248084,2,8.163672031,0,0,0,2,0,2,0.967138,7.196534,4.081836,0,0,0,0,2
"6741",0,0,4287.54,10095.8,1,2,0,2,1,0.12874,2,1.06437,2.128299,2.128299,2.128299,0,2.12829901,2.12874001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6742",0,0,30232.77,60465.53,0,2,1,2,0,0,14.435677,7.217839,0,0,0,0,0,14.43567714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6743",0,182.41,8522.01,1131888.88,85,131,0,12,3,0,203.779659,8.941454,0.09339,203.779211,13.779913,0,1171.292626,1171.330449,1,10,0,0,0,1,0,1,10,10,10,0,0,0,0,1
"6744",0,33.18,0.58,67.53,2,2,0,2,2,49.79658,51.20342,50.5,38.780541,62.218408,50.499475,0,100.9989498,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6745",0,1425.31,9942.63,106587.4,12,9,0,9,10,0.99937,5.9323,3.100134,0,19.893291,2.323675,0,27.88410411,27.90120921,9,3331.770974,3330.794556,0,1,5,0,5,0.976418,2864.090125,666.354195,9.903032,2864.090125,832.698639,4,5
"6746",0,14.52,2276.36,701025.08,307,306,0,3,1,0.023158,2.99,0.997379,0.004357,2.98937,0.99348,0,304.9984025,305.1978497,2,10011.01,0,0,0,2,0,2,0.01,10011,5005.505,0,0,0,0,2
"6747",0,4556.72,2592.83,718792.8,131,47,0,26,80,0.005,3.8005,0.98362,0,3.675,0.374471,0,49.05574,46.23016298,171,322109.6912,133326.0559,0,25,86,0,91,0,55978,2351.165629,0,29000,3921.354585,24,86
"6748",0,6.46,8.32,64656.73,9995,5,9995,1,1,5,59,31.8,0,0,0,0,0,159,43,3107088511,0,0,0,31,0,37,0,1553054037,72257872.34,0,0,0,0,37
"6749",0,23.6,0,70.8,3,1,0,1,3,101,101,101,0.2433,69.88029,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6750",0,13762.11,4639.4,239531.8,11,19,0,14,8,0.001176,547.933024,86.686677,0.1,500,149.730908,0,1647.039988,1647.046868,5,2434.058431,0,0,0,5,0,5,1.629702,1773.247243,486.811686,0,0,0,0,5
"6751",0,0,24864.26,198914.1,0,8,1,3,0,0,10,5.6,0,0,0,0,0,44.8,2,1.340779707,0,0,0,2,0,2,0.557415,0.783365,0.67039,0,0,0,0,2
"6752",0,9.27,16413.01,131369.02,7,8,0,3,7,0.0049,4.995,1.24269,0.00448,4.994528,1.419688,0,9.937816067,9.941521683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6753",0,27618.45,838.41,84532.17,3,2,0,1,3,2.527195,3.479774,3.003484,0.2,5.005163,2.001721,0,6.005163303,6.00696872,1,0.37705883,0,0,0,1,0,1,0.377059,0.377059,0.377059,0,0,0,0,1
"6754",0,1830.28,1737.35,876611.4,48,454,0,2,7,0.002036,1.006572,0.189625,0,14.66428,1.793116,0,86.06955151,86.0898312,9,584.2601465,101.0140599,0,2,6,0,7,0,365,83.465735,1.01406,100,50.50703,2,7
"6755",0,14.29,7528.95,196110,25,26,0,1,1,0.406,10.239,3.957526,0.504342,10.238277,4.115163,0,102.879069,102.89567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6756",0,0,0,4806.43,1,1,0,1,1,1,1,1,0.99,0.99,0.99,0,0.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6757",0,0,0,2.6,1,1,0,1,1,8,8,8,7.999528,7.999528,7.999528,0,7.999528364,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6758",0,165.28,0.03,330.6,2,2,0,2,2,49.524368,51.475632,50.5,0.929573,100.069401,50.499487,0,100.9989738,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6759",0,11.03,0,110325.75,9999,1,3521,1,585,100,100,100,0,0,0,0,0,100,10000,279837.0656,237012.2845,0,1330,842,0,6,0.1,29990,81.018259,0.005,50251,36.207193,1,6
"6760",0,6.03,4633.49,106721.05,25,23,0,18,25,0.018718,9.216809,1.369515,0.018277,9.216368,1.259438,0,31.48594739,31.49884552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6761",0,0,666.82,748839.17,0,1123,1,10,0,0,34.746,1.530984,0,0,0,0,0,1719.295158,3,601.7810059,0,0,0,3,0,3,0.604898,600,200.593669,0,0,0,0,3
"6762",0,5835.99,9215.72,285373.17,11,24,0,4,6,0.725,33.995,12.584634,0,185,27.456862,0,302.0254821,302.0312199,12,15795.14883,10631.6,0,1,7,0,10,0,10631.6,1579.514883,50,10581.6,5315.8,1,10
"6763",0,321.93,962.94,382871.88,277,305,0,3,1,0.03,3.000382,0.955712,0.497988,4.010408,1.051252,0,291.1966803,291.4922005,2,0.01,0,0,0,2,0,2,0,0.01,0.005,0,0,0,0,2
"6764",0,8.11,617.08,446719.68,679,715,0,226,2,0,76,4.934748,0.29958,85.967468,5.19667,0,3528.538981,3528.344582,1,2.5,0,0,0,1,0,1,2.5,2.5,2.5,0,0,0,0,1
"6765",0,21612,3509.32,380885.1,16,10,0,8,13,0.007707,8.3183,2.124262,0,8.1,1.322833,0,21.1653298,21.24262141,24,4116.484912,4116.484912,0,4,10,0,9,0,1389.237574,257.280307,0,1622.457026,514.560614,7,9
"6766",0,159.09,0.3,318.78,2,2,0,2,2,7.564147,93.435853,50.5,6.266108,94.732908,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6767",0,162.69,0,325.38,2,1,0,1,2,101,101,101,0.854525,100.14449,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6768",0,0,15,149976.53,0,9999,1,9875,0,0,9999.9978,6.835767,0,0,0,0,0,68350.83206,1,100,0,0,0,1,0,1,100,100,100,0,0,0,0,1
"6769",0,9.91,6425.35,167326.47,27,26,0,1,27,0.075251,3.415703,1.226331,0.002256,3.415283,1.180436,0,31.87176209,31.88459311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6770",0,3.07,10528.39,157968.72,14,15,0,5,14,0.24958,500,64.551212,0.24916,499.999528,69.161573,0,968.2620201,968.2681787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6771",0,23.34,0,70.03,3,1,0,1,3,101,101,101,0.05,54.786898,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6772",0,41345.36,30322.59,675334.18,9,10,2,4,6,0.010004,1.08894,0.187777,0,0.6,0.204485,0,1.840368305,1.877773217,7,442.6483191,0,0,0,5,0,7,0,365,63.235474,0,0,0,0,7
"6773",0,160.54,0.03,321.17,2,3,0,3,2,5.207396,87.905963,33.666667,7,93.999016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6774",0,0,0,392.08,1,1,0,1,1,5,5,5,4.99938,4.99938,4.99938,0,4.99938,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6775",0,162.26,0.33,325.17,2,2,0,2,2,26.092259,74.907741,50.5,1.99,99.009016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6776",0,0,0,5.55,1,1,0,1,1,0.174486,0.174486,0.174486,0.173866,0.173866,0.173866,0,0.1738659,0.1744859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6777",0,0,2241.64,85182.18,0,38,1,9,0,0,646,29.80747,0,0,0,0,0,1132.683845,3,24.4955316,0,0,0,3,0,3,1,20.690164,8.165177,0,0,0,0,3
